date,n_gauges,cc_era5,cc_imerg,cc_mlr,a,b,c,cc_gain_vs_era5,cc_gain_vs_best
2021-05-05,247,0.2,0.12,0.22,1.14,0.3,0.01,0.02,0.02
2021-05-06,249,-0.04,-0.02,0.04,-0.62,-0.22,0.08,0.08,0.07
2021-05-07,245,0.14,0.03,0.14,0.25,-0.04,0.01,0.0,0.0
2021-05-08,247,0.31,0.06,0.39,0.23,-0.24,-0.01,0.08,0.08
2021-05-09,245,0.08,0.37,0.37,0.01,0.37,0.01,0.29,0.0
2021-05-10,247,0.09,0.03,0.1,0.08,-0.13,0.03,0.01,0.01
2021-05-11,243,0.1,0.13,0.13,0.02,0.27,0.01,0.03,0.01
2021-05-12,245,-0.01,-0.01,0.01,-0.09,-0.14,0.05,0.03,0.02
2021-05-13,245,0.21,0.15,0.23,1.16,0.42,0.05,0.03,0.03
2021-05-14,250,0.44,-0.01,0.49,3.11,-1.01,-0.06,0.05,0.05
2021-05-15,247,0.2,-0.03,0.2,0.6,-0.08,0.04,0.01,0.01
2021-05-16,245,0.24,0.01,0.24,0.61,-0.11,0.0,0.0,0.0
2021-05-17,245,0.23,0.04,0.23,0.33,-0.03,0.03,0.0,0.0
2021-05-18,245,0.45,0.41,0.5,0.52,0.43,-0.09,0.05,0.05
2021-05-19,245,0.12,0.22,0.22,0.03,0.77,0.19,0.1,0.0
2021-05-20,247,0.34,0.25,0.36,1.16,0.5,0.01,0.02,0.02
2021-05-21,247,0.82,0.69,0.83,1.31,0.21,-1.32,0.01,0.01
2021-05-22,245,0.46,0.34,0.46,0.65,-0.02,0.33,0.0,0.0
2021-05-23,245,0.06,0.26,0.29,-0.15,0.71,0.1,0.23,0.03
2021-05-24,244,-0.02,-0.01,0.02,-1.2,-0.45,0.1,0.04,0.04
2021-05-25,247,0.14,-0.02,0.14,3.27,-0.96,0.11,0.0,0.0
2021-05-26,247,-0.0,0.12,0.12,-0.0,0.14,0.01,0.12,0.0
2021-05-27,247,0.3,0.22,0.33,0.48,0.11,-0.01,0.03,0.03
2021-05-28,245,0.28,0.37,0.44,1.06,1.24,0.01,0.16,0.07
2021-05-29,243,0.03,-0.02,0.04,0.26,-0.25,0.07,0.01,0.01
2021-05-30,241,0.13,0.46,0.46,-0.09,0.25,-0.0,0.33,0.01
2021-05-31,242,0.29,0.36,0.39,0.17,0.08,0.01,0.1,0.03
2021-06-01,247,0.28,0.36,0.38,0.1,0.28,0.09,0.1,0.03
2021-06-02,245,0.11,0.4,0.41,-0.08,0.52,0.05,0.3,0.01
2021-06-03,250,0.34,0.15,0.36,1.03,-0.09,0.05,0.02,0.02
2021-06-04,246,0.37,0.23,0.39,0.94,0.16,-0.02,0.02,0.02
2021-06-05,245,0.5,0.34,0.5,0.42,0.03,-0.04,0.0,0.0
2021-06-06,243,0.03,0.13,0.13,-0.0,0.17,0.02,0.1,0.0
2021-06-07,246,0.05,0.06,0.08,0.19,0.22,0.02,0.03,0.02
2021-06-08,248,-0.01,-0.01,0.02,-0.28,-0.04,0.03,0.03,0.03
2021-06-09,249,0.0,-0.02,0.02,0.0,-0.84,0.08,0.02,0.02
2021-06-10,251,0.0,-0.02,0.02,0.0,-0.04,0.01,0.02,0.02
2021-06-11,250,-0.01,-0.01,0.01,-3.16,-0.1,0.01,0.02,0.02
2021-06-12,247,-0.01,-0.02,0.03,-0.58,-0.21,0.02,0.04,0.04
2021-06-13,246,-0.02,0.12,0.12,-0.31,0.12,0.04,0.14,0.01
2021-06-14,250,-0.03,-0.02,0.03,-0.09,-0.01,0.07,0.06,0.05
2021-06-15,249,0.09,0.22,0.23,0.43,0.12,0.01,0.14,0.01
2021-06-16,250,0.09,0.14,0.15,0.07,0.04,0.02,0.06,0.01
2021-06-17,250,0.1,0.06,0.1,0.09,0.01,0.03,0.0,0.0
2021-06-18,248,0.07,0.18,0.18,-0.03,0.09,0.04,0.1,0.0
2021-06-19,240,0.05,0.09,0.1,0.01,0.04,0.05,0.05,0.0
2021-06-20,243,-0.02,0.46,0.46,-0.06,0.29,0.02,0.48,0.0
2021-06-21,247,-0.01,0.4,0.43,-1.67,0.51,0.05,0.45,0.03
2021-06-22,248,-0.01,0.25,0.3,-1.22,0.32,0.06,0.3,0.05
2021-06-23,246,0.21,0.3,0.33,0.18,0.15,0.19,0.12,0.03
2021-06-24,249,0.37,0.13,0.39,0.48,0.25,0.08,0.02,0.02
2021-06-25,247,0.41,0.4,0.49,0.28,0.83,0.19,0.08,0.08
2021-06-26,246,0.42,0.37,0.46,0.25,0.47,0.11,0.04,0.04
2021-06-27,245,0.59,0.76,0.8,0.28,0.62,-0.02,0.21,0.04
2021-06-28,246,0.48,0.5,0.56,0.38,0.53,0.31,0.08,0.07
2021-06-29,247,0.49,0.33,0.54,0.48,0.32,0.76,0.05,0.05
2021-06-30,248,0.12,0.42,0.42,-0.02,0.87,0.6,0.3,0.0
2021-07-01,248,0.19,0.22,0.27,0.19,0.5,0.62,0.08,0.05
2021-07-02,248,0.14,0.1,0.15,0.12,0.07,0.97,0.01,0.01
2021-07-03,245,0.37,0.43,0.47,0.29,0.63,0.25,0.1,0.05
2021-07-04,244,0.44,0.41,0.5,0.41,0.31,0.59,0.06,0.06
2021-07-05,242,0.25,0.38,0.39,0.14,0.4,0.62,0.15,0.02
2021-07-06,242,0.2,0.44,0.45,0.36,0.74,0.55,0.25,0.01
2021-07-07,248,0.25,0.52,0.53,-0.1,0.74,0.14,0.27,0.01
2021-07-08,249,0.0,0.16,0.16,0.0,0.08,0.16,0.16,0.0
2021-07-09,251,0.07,0.05,0.08,0.22,0.06,0.39,0.01,0.01
2021-07-10,244,0.24,0.28,0.32,0.58,0.22,0.55,0.08,0.04
2021-07-11,245,0.37,0.32,0.4,1.14,0.16,-0.11,0.03,0.03
2021-07-12,248,0.29,0.27,0.36,0.51,0.28,0.51,0.07,0.07
2021-07-13,247,0.09,0.2,0.21,0.14,0.24,2.46,0.11,0.0
2021-07-14,248,0.08,0.39,0.4,0.17,0.77,0.88,0.32,0.01
2021-07-15,250,0.04,0.37,0.37,-0.12,0.6,2.38,0.33,0.0
2021-07-16,248,0.12,0.25,0.26,0.06,0.28,1.56,0.14,0.0
2021-07-17,243,0.2,0.29,0.3,0.2,0.36,1.38,0.1,0.02
2021-07-18,243,0.18,0.22,0.25,0.29,0.51,1.44,0.06,0.03
2021-07-19,244,0.12,0.36,0.37,0.1,0.61,0.72,0.25,0.01
2021-07-20,246,0.09,0.33,0.33,0.19,0.92,1.17,0.24,0.01
2021-07-21,246,0.13,0.22,0.23,0.13,0.41,1.7,0.1,0.01
2021-07-22,243,0.0,0.17,0.18,0.03,0.45,4.48,0.17,0.0
2021-07-23,245,0.4,0.57,0.62,0.45,0.6,1.18,0.22,0.05
2021-07-24,245,0.19,0.36,0.37,0.12,0.51,4.77,0.18,0.01
2021-07-25,245,0.34,0.4,0.47,0.23,0.82,3.04,0.14,0.08
2021-07-26,244,0.06,0.11,0.11,0.03,0.15,2.43,0.05,0.0
2021-07-27,247,0.15,0.27,0.28,0.25,0.68,1.65,0.13,0.01
2021-07-28,245,0.18,0.3,0.31,0.08,0.31,1.01,0.13,0.01
2021-07-29,250,0.24,0.09,0.24,0.34,0.04,2.19,0.0,0.0
2021-07-30,247,0.24,0.17,0.26,0.22,0.16,1.82,0.02,0.02
2021-07-31,245,0.04,0.15,0.15,-0.01,0.37,2.36,0.11,0.0
2021-08-01,251,0.25,0.25,0.3,0.23,0.36,1.06,0.04,0.04
2021-08-02,251,0.18,0.3,0.33,0.12,0.32,0.99,0.15,0.03
2021-08-03,252,0.1,0.34,0.34,-0.02,0.89,0.62,0.23,0.0
2021-08-04,251,-0.02,0.28,0.28,-0.07,0.48,0.31,0.3,0.0
2021-08-05,252,0.1,0.47,0.48,0.38,0.93,0.23,0.38,0.0
2021-08-06,256,0.3,0.44,0.44,0.12,0.62,-0.0,0.14,0.0
2021-08-07,254,0.12,0.47,0.49,-0.8,0.82,0.0,0.36,0.02
2021-08-08,248,0.38,0.5,0.5,0.51,0.99,-0.02,0.11,0.0
2021-08-09,250,0.44,0.63,0.64,0.47,0.36,0.0,0.21,0.01
2021-08-10,250,0.28,0.41,0.43,0.26,0.36,0.85,0.14,0.01
2021-08-11,254,0.31,0.33,0.39,0.35,0.37,1.19,0.08,0.07
2021-08-12,254,0.29,0.54,0.55,0.14,1.0,-0.01,0.27,0.01
2021-08-13,251,0.18,0.3,0.33,0.26,0.48,1.72,0.15,0.03
2021-08-14,252,0.43,0.56,0.59,0.27,0.61,-0.08,0.15,0.03
2021-08-15,249,0.19,0.23,0.24,0.13,0.32,1.05,0.06,0.01
2021-08-16,248,0.24,0.21,0.28,0.47,0.18,1.64,0.03,0.03
2021-08-17,252,0.14,0.38,0.38,-0.04,0.45,2.94,0.24,0.0
2021-08-18,252,0.08,0.55,0.56,-0.35,1.76,2.03,0.48,0.01
2021-08-19,251,0.37,0.32,0.38,0.3,0.24,2.77,0.01,0.01
2021-08-20,254,0.26,0.35,0.38,0.26,2.36,0.25,0.13,0.04
2021-08-21,252,0.13,0.07,0.14,0.26,0.48,0.12,0.02,0.02
2021-08-22,250,0.12,0.56,0.57,-0.18,0.8,0.06,0.44,0.0
2021-08-23,253,0.13,0.39,0.39,0.02,0.28,0.26,0.26,0.0
2021-08-24,253,0.26,0.36,0.36,0.16,0.29,0.16,0.11,0.01
2021-08-25,254,0.03,0.49,0.49,-0.27,1.16,0.01,0.46,0.0
2021-08-26,252,0.25,0.39,0.41,0.27,0.38,-0.05,0.16,0.01
2021-08-27,252,0.26,0.46,0.47,0.09,0.49,0.42,0.2,0.0
2021-08-28,250,0.21,0.17,0.22,0.3,0.08,0.46,0.02,0.02
2021-08-29,250,0.18,0.46,0.47,0.12,0.57,0.01,0.29,0.0
2021-08-30,248,0.32,0.26,0.36,0.49,0.25,0.41,0.04,0.04
2021-08-31,248,0.49,0.3,0.51,0.84,0.18,0.75,0.02,0.02
2021-09-01,255,0.29,0.29,0.38,0.44,0.51,1.57,0.09,0.09
2021-09-02,250,0.22,0.28,0.33,0.32,1.57,1.38,0.11,0.05
2021-09-03,252,0.16,0.21,0.24,0.26,0.44,0.36,0.08,0.03
2021-09-04,249,0.13,0.2,0.23,0.24,0.22,0.25,0.1,0.03
2021-09-05,250,0.26,0.36,0.38,0.39,0.35,0.34,0.12,0.03
2021-09-06,247,0.48,0.4,0.52,1.26,0.65,0.12,0.04,0.04
2021-09-07,252,0.04,0.4,0.4,0.14,1.38,0.08,0.36,0.0
2021-09-08,252,0.06,0.77,0.77,-0.03,0.39,0.05,0.71,0.0
2021-09-09,252,0.18,0.29,0.32,0.17,0.15,0.0,0.13,0.02
2021-09-10,252,0.06,0.05,0.07,0.19,0.04,0.1,0.02,0.02
2021-09-11,249,0.04,-0.01,0.04,0.03,-0.0,0.03,0.0,0.0
2021-09-12,249,0.09,0.04,0.09,0.17,0.04,0.04,0.0,0.0
2021-09-13,251,-0.0,0.0,0.0,-0.06,0.0,0.08,0.01,0.0
2021-09-14,250,-0.05,0.0,0.06,-0.13,0.06,0.08,0.11,0.06
2021-09-15,251,0.04,-0.02,0.05,0.06,-0.05,0.02,0.01,0.01
2021-09-16,249,0.0,0.16,0.16,-0.01,0.37,0.01,0.16,0.0
2021-09-17,252,0.24,0.08,0.24,0.19,0.06,0.02,0.0,0.0
2021-09-18,244,0.26,0.34,0.37,0.25,0.99,0.94,0.1,0.03
2021-09-19,247,0.13,0.14,0.15,0.09,0.19,0.88,0.02,0.0
2021-09-20,247,0.05,0.04,0.06,2.1,0.25,0.11,0.01,0.01
2021-09-21,249,0.04,0.04,0.04,88.78,-1.02,-0.02,0.0,0.0
2021-09-22,252,-0.01,-0.01,0.02,-0.21,-0.28,0.08,0.03,0.03
2021-09-23,253,0.26,0.34,0.36,0.16,0.21,0.03,0.1,0.01
2021-09-24,250,0.18,0.27,0.31,0.29,0.43,0.33,0.13,0.04
2021-09-25,247,0.33,0.6,0.6,0.21,1.16,-0.3,0.27,0.01
2021-09-26,245,0.56,0.67,0.68,0.14,0.76,0.18,0.11,0.0
2021-09-27,245,0.3,0.11,0.31,0.31,0.11,1.29,0.01,0.01
2021-09-28,252,0.21,0.27,0.3,0.15,0.31,1.14,0.08,0.03
2021-09-29,251,0.31,0.28,0.34,0.34,0.19,0.58,0.03,0.03
2021-09-30,252,0.49,0.44,0.53,0.61,0.48,0.82,0.04,0.04
2021-10-01,253,0.5,0.46,0.51,0.26,0.27,0.85,0.01,0.01
2021-10-02,245,0.46,0.42,0.47,0.61,0.2,0.28,0.01,0.01
2021-10-03,247,0.11,0.28,0.28,-0.01,0.14,0.1,0.18,0.0
2021-10-04,248,0.03,0.07,0.08,0.13,0.13,0.24,0.05,0.01
2021-10-05,244,0.54,0.59,0.61,0.39,0.4,0.41,0.07,0.02
2021-10-06,248,0.14,0.4,0.4,-0.02,0.44,1.9,0.25,0.0
2021-10-07,250,0.07,0.07,0.09,1.18,0.12,0.14,0.02,0.02
2021-10-08,251,0.52,0.56,0.57,0.33,0.7,0.09,0.05,0.01
2021-10-09,251,0.43,0.28,0.43,0.56,0.08,0.23,0.0,0.0
2021-10-10,248,0.08,0.08,0.11,0.09,0.09,0.06,0.03,0.03
2021-10-11,245,0.28,0.02,0.28,4.77,-0.17,0.64,0.0,0.0
2021-10-12,248,0.75,0.7,0.77,0.76,0.58,-0.81,0.02,0.02
2021-10-13,250,0.08,0.06,0.1,0.62,0.2,0.53,0.02,0.02
2021-10-14,250,0.55,0.23,0.55,2.06,0.1,0.09,0.0,0.0
2021-10-15,250,0.51,0.08,0.51,1.53,-0.89,0.09,0.0,0.0
2021-10-16,250,-0.01,0.11,0.11,-37.35,0.84,0.1,0.12,0.0
2021-10-17,248,-0.04,-0.04,0.06,-1.34,-0.21,0.17,0.1,0.09
2021-10-18,253,0.59,0.33,0.61,0.49,0.29,0.03,0.02,0.02
2021-10-19,250,0.52,0.23,0.52,0.33,0.14,0.04,0.0,0.0
2021-10-20,252,0.15,0.07,0.15,8.25,0.12,0.07,0.0,0.0
2021-10-21,251,-0.01,-0.02,0.02,-2.16,-0.12,0.11,0.03,0.03
2021-10-22,251,-0.01,0.19,0.19,-6.66,0.68,0.08,0.2,0.0
2021-10-23,248,0.39,0.17,0.39,1.09,-0.02,0.03,0.0,0.0
2021-10-24,248,0.15,0.18,0.18,0.06,0.14,0.1,0.03,0.0
2021-10-25,248,0.06,0.57,0.59,-7.02,3.0,0.32,0.53,0.02
2021-10-26,251,0.69,0.61,0.71,0.64,0.44,-0.67,0.02,0.02
2021-10-27,253,0.31,0.18,0.33,0.35,0.19,0.19,0.03,0.03
2021-10-28,251,0.13,0.34,0.34,37.62,0.23,0.05,0.21,0.0
2021-10-29,252,-0.01,0.0,0.01,-1.91,0.01,0.05,0.02,0.01
2021-10-30,246,-0.01,-0.01,0.02,-1.76,-0.01,0.03,0.02,0.02
2021-10-31,248,0.08,0.0,0.1,0.19,-0.06,0.02,0.02,0.02
2021-11-01,246,-0.01,-0.0,0.01,-1.01,-0.0,0.03,0.02,0.01
2021-11-02,249,0.66,0.37,0.66,0.59,-0.03,-0.02,0.0,0.0
2021-11-03,249,0.44,0.21,0.44,1.54,0.02,-0.01,0.0,0.0
2021-11-04,250,-0.01,0.0,0.01,-15.1,0.0,0.06,0.03,0.01
2021-11-05,251,-0.01,-0.01,0.01,-5.75,-0.02,0.02,0.02,0.01
2021-11-06,248,-0.01,-0.01,0.01,-26.25,-0.12,0.03,0.01,0.01
2021-11-07,249,0.0,0.18,0.18,0.0,0.23,0.02,0.18,-0.0
2021-11-08,248,-0.01,-0.01,0.01,-1.0,-0.0,0.01,0.02,0.02
2021-11-09,249,0.18,0.25,0.25,0.0,0.18,0.13,0.07,0.0
2021-11-10,251,0.49,0.39,0.49,0.3,-0.01,0.04,0.0,0.0
2021-11-11,247,0.28,-0.02,0.29,3.42,-0.33,0.03,0.01,0.01
2021-11-12,248,-0.0,-0.01,0.01,-0.33,-0.0,0.01,0.01,0.01
2021-11-13,249,-0.01,-0.01,0.01,-0.71,-0.0,0.03,0.02,0.02
2021-11-14,248,-0.01,-0.01,0.01,-0.39,-0.02,0.02,0.02,0.02
2021-11-15,248,-0.0,0.12,0.12,-0.26,0.01,0.01,0.12,0.0
2021-11-16,246,-0.01,-0.02,0.02,-0.19,-0.0,0.01,0.03,0.03
2021-11-17,247,0.1,0.08,0.11,4.31,0.08,0.01,0.01,0.01
2021-11-18,250,-0.01,-0.02,0.02,-14.99,-0.26,0.08,0.03,0.03
2021-11-19,250,-0.03,0.02,0.04,-0.37,0.07,0.05,0.07,0.02
2021-11-20,246,0.09,0.0,0.09,0.19,-0.01,0.03,0.0,0.0
2021-11-21,247,0.23,0.38,0.38,0.03,0.21,-0.01,0.15,0.0
2021-11-22,248,-0.01,-0.04,0.04,-7.17,-0.18,0.09,0.05,0.05
2021-11-23,244,0.45,0.05,0.45,1.05,-0.05,0.26,0.0,0.0
2021-11-24,245,0.44,0.33,0.46,0.33,0.12,0.08,0.02,0.02
2021-11-25,242,0.49,0.54,0.61,0.23,0.26,0.06,0.12,0.07
2021-11-26,242,0.75,0.09,0.75,15.12,0.06,0.17,0.0,0.0
2021-11-27,247,0.06,0.43,0.43,-0.03,0.34,0.04,0.37,0.0
2021-11-28,246,-0.01,-0.01,0.01,-2.72,-0.08,0.05,0.02,0.02
2021-11-29,246,-0.0,-0.01,0.01,-0.56,-0.01,0.01,0.01,0.01
2021-11-30,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,247,-0.01,0.17,0.17,-2.93,0.48,0.02,0.18,0.0
2021-12-02,251,0.03,-0.02,0.04,0.18,-0.01,0.04,0.0,0.0
2021-12-03,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-04,249,-0.01,-0.01,0.02,-0.07,-0.07,0.01,0.03,0.02
2021-12-05,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-06,247,0.24,0.15,0.29,196.65,0.72,-0.05,0.05,0.05
2021-12-07,246,0.54,0.19,0.54,0.24,0.0,0.08,0.0,0.0
2021-12-08,248,0.38,0.05,0.38,1.24,0.06,0.29,0.0,0.0
2021-12-09,246,0.57,0.24,0.57,1.93,-0.2,1.82,0.0,0.0
2021-12-10,246,0.44,0.29,0.46,0.46,0.36,0.04,0.03,0.03
2021-12-11,246,0.38,-0.03,0.38,16.88,-0.31,0.54,0.0,0.0
2021-12-12,245,-0.02,0.07,0.07,-8.86,0.31,0.18,0.1,0.0
2021-12-13,245,-0.02,-0.02,0.03,-5.26,-0.06,0.28,0.05,0.05
2021-12-14,242,0.33,0.08,0.33,1.99,-0.2,1.84,0.0,0.0
2021-12-15,246,0.43,0.35,0.43,0.38,0.09,0.95,0.0,0.0
2021-12-16,248,0.02,-0.03,0.03,1.38,-0.11,0.4,0.01,0.01
2021-12-17,251,-0.03,-0.02,0.04,-0.21,-0.01,0.03,0.08,0.06
2021-12-18,248,0.02,-0.02,0.03,1.95,-0.16,0.11,0.01,0.01
2021-12-19,248,-0.01,0.02,0.02,-0.06,0.17,0.1,0.04,0.0
2021-12-20,248,-0.02,-0.02,0.03,-3.72,-0.1,0.1,0.04,0.04
2021-12-21,247,-0.02,0.05,0.05,-4.24,0.07,0.19,0.07,0.0
2021-12-22,249,-0.02,-0.1,0.11,-2.49,-0.33,0.43,0.13,0.13
2021-12-23,245,0.46,0.48,0.55,2.2,0.78,-0.31,0.09,0.07
2021-12-24,240,0.57,0.52,0.61,0.74,0.46,-4.63,0.05,0.05
2021-12-25,227,0.35,0.1,0.35,0.94,0.19,1.29,0.0,0.0
2021-12-26,234,0.71,0.02,0.71,0.9,0.15,-0.36,0.0,0.0
2021-12-27,241,0.5,-0.16,0.51,1.79,-0.18,0.8,0.01,0.01
2021-12-28,241,0.47,0.04,0.47,0.98,-0.12,0.39,0.0,0.0
2021-12-29,245,0.49,0.2,0.49,0.5,0.24,0.63,0.0,0.0
2021-12-30,243,0.44,0.05,0.44,1.16,-0.04,0.39,0.0,0.0
2021-12-31,242,0.48,0.13,0.49,0.9,-0.19,1.71,0.01,0.01
2022-01-01,242,0.7,0.64,0.73,0.56,0.6,-0.15,0.02,0.02
2022-01-02,242,0.03,0.03,0.04,7.51,0.52,0.82,0.01,0.01
2022-01-03,248,-0.02,0.06,0.06,-1.9,0.2,0.23,0.08,0.0
2022-01-04,254,-0.02,-0.03,0.03,-13.96,-0.01,0.06,0.05,0.05
2022-01-05,254,0.6,0.08,0.6,9.68,0.05,0.02,0.0,0.0
2022-01-06,255,0.62,0.05,0.63,2.18,-0.02,-0.01,0.0,0.0
2022-01-07,254,-0.0,-0.02,0.02,-0.09,-0.0,0.0,0.02,0.02
2022-01-08,253,0.67,0.32,0.67,0.41,-0.04,-0.01,0.0,0.0
2022-01-09,252,0.23,-0.01,0.23,0.75,-0.0,0.02,0.0,0.0
2022-01-10,253,0.05,-0.02,0.06,0.09,-0.01,0.02,0.0,0.0
2022-01-11,253,-0.02,0.23,0.23,-0.21,0.09,0.01,0.25,0.0
2022-01-12,254,-0.01,0.04,0.04,-1.85,0.06,0.07,0.05,0.0
2022-01-13,255,-0.01,-0.04,0.04,-7.89,-0.02,0.1,0.05,0.05
2022-01-14,255,0.03,0.01,0.03,0.08,0.0,0.01,0.0,0.0
2022-01-15,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16,255,-0.0,-0.03,0.03,-0.17,-0.1,0.13,0.03,0.03
2022-01-17,254,-0.03,-0.04,0.04,-0.06,-0.02,0.04,0.07,0.07
2022-01-18,255,0.2,0.11,0.22,0.25,0.07,0.21,0.02,0.02
2022-01-19,252,0.03,-0.03,0.05,0.09,-0.06,0.43,0.02,0.02
2022-01-20,255,0.33,0.09,0.34,0.16,-0.01,0.0,0.0,0.0
2022-01-21,255,0.21,-0.05,0.22,0.35,-0.09,0.08,0.01,0.01
2022-01-22,252,0.19,0.02,0.19,0.18,-0.02,0.21,0.0,0.0
2022-01-23,249,0.23,0.2,0.3,0.26,0.18,0.22,0.07,0.07
2022-01-24,251,0.47,-0.0,0.47,0.82,-0.0,0.01,0.0,0.0
2022-01-25,250,0.34,-0.01,0.35,1.1,-0.17,0.05,0.01,0.01
2022-01-26,252,0.45,0.19,0.45,0.37,0.14,-0.03,0.01,0.01
2022-01-27,253,0.11,0.1,0.13,0.05,0.07,0.0,0.01,0.01
2022-01-28,255,0.29,-0.01,0.29,1.18,-0.02,0.04,0.0,0.0
2022-01-29,249,-0.02,0.07,0.07,-0.13,0.06,0.11,0.09,0.0
2022-01-30,252,0.28,0.05,0.29,0.19,0.01,0.01,0.0,0.0
2022-01-31,254,0.05,0.01,0.05,0.76,0.01,0.18,0.0,0.0
2022-02-01,250,0.22,0.05,0.23,3.53,0.27,0.13,0.01,0.01
2022-02-02,249,0.55,0.1,0.55,0.31,0.08,0.08,0.0,0.0
2022-02-03,250,0.49,0.07,0.49,0.87,-0.03,0.06,0.0,0.0
2022-02-04,252,0.17,0.25,0.27,8.57,3.13,0.05,0.1,0.02
2022-02-05,248,-0.01,0.67,0.67,-562.06,2.95,0.47,0.69,0.0
2022-02-06,250,-0.02,-0.01,0.03,-1.03,-0.08,0.07,0.05,0.04
2022-02-07,248,-0.01,-0.02,0.03,-16.48,-0.04,0.05,0.03,0.03
2022-02-08,249,0.0,-0.01,0.01,0.0,-0.02,0.17,0.01,0.01
2022-02-09,249,-0.01,-0.02,0.03,-0.24,-0.04,0.08,0.04,0.04
2022-02-10,247,0.15,-0.0,0.15,66.02,-0.01,0.0,0.0,0.0
2022-02-11,250,-0.02,-0.02,0.03,-475.45,-0.0,0.03,0.05,0.05
2022-02-12,246,-0.03,0.1,0.11,-0.06,0.03,0.02,0.14,0.01
2022-02-13,249,0.0,-0.02,0.02,0.0,-0.01,0.01,0.02,0.02
2022-02-14,245,0.0,0.06,0.06,0.0,0.06,0.05,0.06,-0.0
2022-02-15,250,-0.02,-0.02,0.03,-0.07,-0.02,0.04,0.04,0.04
2022-02-16,252,0.18,0.0,0.19,0.33,-0.04,0.78,0.0,0.0
2022-02-17,252,0.28,0.17,0.3,0.3,0.22,0.35,0.02,0.02
2022-02-18,253,0.04,-0.03,0.05,7.61,-0.1,0.11,0.01,0.01
2022-02-19,250,-0.02,0.23,0.23,-3351.07,0.5,2.98,0.25,0.0
2022-02-20,250,0.0,0.26,0.26,0.0,0.11,0.11,0.26,-0.0
2022-02-21,245,0.42,0.17,0.43,1.61,-0.22,0.69,0.01,0.01
2022-02-22,245,0.7,0.43,0.71,1.21,0.33,0.2,0.0,0.0
2022-02-23,242,0.72,0.32,0.72,0.85,-0.17,0.06,0.0,0.0
2022-02-24,242,0.18,0.1,0.19,0.23,0.19,1.37,0.01,0.01
2022-02-25,245,-0.03,0.19,0.19,-7.67,0.88,0.07,0.22,0.0
2022-02-26,245,0.15,-0.04,0.15,12.17,-0.01,0.05,0.0,0.0
2022-02-27,244,-0.0,0.21,0.21,-180.14,0.31,0.31,0.22,0.0
2022-02-28,246,0.0,-0.02,0.02,0.0,-0.01,0.05,0.02,0.02
2022-03-01,246,0.0,-0.03,0.03,0.0,-0.01,0.09,0.03,0.03
2022-03-02,246,0.0,0.07,0.07,0.0,0.03,0.05,0.07,-0.0
2022-03-03,245,-0.03,0.13,0.15,-0.49,0.15,0.08,0.18,0.02
2022-03-04,247,0.25,0.16,0.25,0.34,0.05,0.16,0.01,0.01
2022-03-05,244,0.58,0.26,0.58,0.87,0.06,0.1,0.0,0.0
2022-03-06,244,0.73,0.47,0.75,0.79,0.63,-0.18,0.02,0.02
2022-03-07,243,0.49,0.01,0.49,0.86,-0.03,0.07,0.0,0.0
2022-03-08,246,0.39,0.21,0.4,1.1,0.2,0.13,0.01,0.01
2022-03-09,247,0.67,-0.02,0.67,2.07,-0.23,0.03,0.0,0.0
2022-03-10,245,0.46,0.29,0.47,0.68,0.33,0.21,0.02,0.02
2022-03-11,246,0.31,0.28,0.34,0.41,0.2,0.3,0.03,0.03
2022-03-12,247,0.0,-0.03,0.03,0.0,-0.22,0.32,0.03,0.03
2022-03-13,245,-0.04,0.03,0.05,-2.28,0.06,0.26,0.09,0.02
2022-03-14,244,0.53,0.15,0.53,0.49,-0.16,0.02,0.0,0.0
2022-03-15,247,-0.01,-0.01,0.02,-268.75,-0.02,0.16,0.03,0.03
2022-03-16,247,0.42,0.21,0.42,0.68,-0.01,0.0,0.0,0.0
2022-03-17,244,0.29,0.12,0.31,0.12,0.05,0.03,0.02,0.02
2022-03-18,247,0.0,-0.01,0.01,0.08,-0.03,0.04,0.01,0.01
2022-03-19,242,0.07,-0.04,0.08,67.23,-0.13,0.2,0.01,0.01
2022-03-20,246,0.41,0.04,0.41,0.77,-0.08,0.31,0.01,0.01
2022-03-21,248,0.07,0.38,0.38,-0.07,0.28,0.46,0.31,0.0
2022-03-22,247,0.64,0.67,0.69,0.23,0.39,0.02,0.05,0.03
2022-03-23,247,0.31,0.08,0.31,0.48,0.04,0.05,0.0,0.0
2022-03-24,245,-0.02,-0.03,0.04,-1.72,-0.05,0.1,0.06,0.06
2022-03-25,248,-0.04,0.15,0.16,-1.34,0.09,0.05,0.19,0.0
2022-03-26,241,-0.01,-0.03,0.03,0.16,-0.06,0.12,0.03,0.03
2022-03-27,242,-0.01,-0.03,0.03,-1.45,-0.08,0.11,0.04,0.04
2022-03-28,243,0.12,0.18,0.18,0.32,0.3,0.9,0.06,0.0
2022-03-29,242,0.54,0.34,0.55,0.4,0.08,1.53,0.01,0.01
2022-03-30,242,0.07,0.07,0.09,0.13,0.1,1.72,0.02,0.02
